anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,1167,173329,6.73286062920804,ILI
2024,43,1146,172610,6.63924453971381,ILI
2024,44,977,171172,5.70770920477648,ILI
2024,45,1368,176509,7.75031301520036,ILI
2024,46,1420,180976,7.84634426664309,ILI
2024,47,1522,181345,8.39284237227384,ILI
2024,48,1485,177221,8.37936813357333,ILI
2024,49,1770,180649,9.79800607808513,ILI
2024,50,1880,181234,10.3733295077083,ILI
2024,51,1745,179093,9.7435410652566,ILI
2024,52,1681,170543,9.85675166966689,ILI
2025,1,1809,175384,10.3145098754732,ILI
2025,2,2327,179401,12.9709421909577,ILI
2025,3,2975,175729,16.9294766373222,ILI
2025,4,3585,177457,20.2020771229086,ILI
2025,5,3350,169597,19.7527078898801,ILI
2025,6,2596,150742,17.2214777566969,ILI
