anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,81,16642,4.86720346112246,ILI
2024,43,95,18006,5.27601910474286,ILI
2024,44,63,16426,3.83538292950201,ILI
2024,45,75,16426,4.56593205893096,ILI
2024,46,89,16426,5.41823937659808,ILI
2024,47,63,14883,4.23301753678694,ILI
2024,48,62,14883,4.16582678223476,ILI
2024,49,44,13489,3.26191711765142,ILI
2024,50,59,12990,4.54195535026944,ILI
2024,51,37,10668,3.46831646044244,ILI
2024,52,39,8472,4.60339943342776,ILI
