anno,settimana,numero_casi,numero_assistiti,incidenza,target
2024,42,146,49949,2.92298144106989,ILI
2024,43,223,49949,4.46455384492182,ILI
2024,44,233,49949,4.66475805321428,ILI
2024,45,339,51554,6.57562943709508,ILI
2024,46,295,52426,5.62697897989547,ILI
2024,47,392,50907,7.70031626298937,ILI
2024,48,586,53649,10.9228503793174,ILI
2024,49,624,54749,11.3974684469123,ILI
2024,50,852,49987,17.0444315522036,ILI
2024,51,994,49987,19.8851701442375,ILI
2024,52,1114,51552,21.6092489137182,ILI
2025,1,1193,48361,24.6686379520688,ILI
2025,2,1277,48361,26.4055747399764,ILI
2025,3,1041,45643,22.8074403522994,ILI
2025,4,950,44136,21.5243791915896,ILI
2025,5,1009,42612,23.6787759316624,ILI
2025,6,820,41811,19.6120638109588,ILI
2025,7,678,38689,17.5243609294632,ILI
2025,8,565,36162,15.6241358331951,ILI
2025,9,376,29193,12.8797999520433,ILI
2025,10,158,15971,9.8929309373239,ILI
